"gene","padj","logpadj","lfc","tissue","direction"
"AVD",0.00436601205581504,2.35991506941325,2.17201521503493,"hypothalamus","hatch"
"LOC107052432",0.0495560867439889,1.30490299552826,2.11910055735644,"hypothalamus","hatch"
"CLCNKB",0.0311009231569337,1.50722671978307,2.11164521123202,"hypothalamus","hatch"
"ASCL4",0.0993565481549463,1.00280350516367,2.09951238868322,"hypothalamus","hatch"
"FEV",0.0124879270819168,1.90350964582117,2.09408977156459,"hypothalamus","hatch"
"RBPMS2",0.000291772315378129,3.53495591823045,2.09173550644202,"hypothalamus","hatch"
"LMX1B",0.0038024102344864,2.41994102977395,2.06769839509658,"hypothalamus","hatch"
"IRX4",0.0383107533543769,1.41667930783337,2.02912268097697,"hypothalamus","hatch"
"WNT8B",0.0232863923030552,1.63289779030772,2.02319595817409,"hypothalamus","hatch"
"TYRP1",0.096536556040637,1.01530819877635,2.02146679732409,"hypothalamus","hatch"
"WNT3",0.00128096656519092,2.89246220572962,1.99752258185372,"hypothalamus","hatch"
"TSPAN32",0.0765916029236936,1.11581884138312,1.9943184276171,"hypothalamus","hatch"
"ADIRF",0.000991378340526942,3.00376057372256,1.99243979568999,"hypothalamus","hatch"
"C10ORF122",0.063077624722291,1.20012466901188,1.97117230543575,"hypothalamus","hatch"
"HAPLN4",4.1962257156033e-06,5.37714115908561,1.94933260297803,"hypothalamus","hatch"
"PLCD3",0.0731294341746827,1.13590778683507,1.94671176322182,"hypothalamus","hatch"
"GBX2",1.29219664838146e-05,4.88867138974015,1.93267016207332,"hypothalamus","hatch"
"STARD5",0.0158515708591026,1.79992769359539,1.92448584435131,"hypothalamus","hatch"
"FOXD1",0.0275112356822588,1.56048990259708,1.89121472049582,"hypothalamus","hatch"
"APOBEC2",8.29193707534028e-05,4.08134400227719,1.88295693631596,"hypothalamus","hatch"
"CRYBA1",0.010764719694573,1.9679972744039,1.87823960124909,"hypothalamus","hatch"
"ADPRHL1",0.0207926400742692,1.68209036411283,1.87733445950279,"hypothalamus","hatch"
"ACP5",0.000414204214219822,3.38278548679673,1.87214949174662,"hypothalamus","hatch"
"LOC100857925",0.00376893227099762,2.4237816669007,1.86484336842417,"hypothalamus","hatch"
"WNT8A",0.0310632181904495,1.50775355279443,1.86165747149678,"hypothalamus","hatch"
"SLC13A4",0.0839044479664366,1.07621501561855,1.86131971070562,"hypothalamus","hatch"
"LOC101750514",0.0106576833842285,1.97233718581446,1.85255225505032,"hypothalamus","hatch"
"CBLN2",2.78475966431241e-06,5.55521228019109,1.78183979314306,"hypothalamus","hatch"
"HCRT",6.18113047850565e-05,4.20893208871736,1.77519406776789,"hypothalamus","hatch"
"FOXA1",0.0279180633266372,1.55411471197033,1.76860762977672,"hypothalamus","hatch"
"RP11-240B13.2",0.0609224991894949,1.21522228915175,1.75913845946315,"hypothalamus","hatch"
"C18H17ORF67",0.0682352065754773,1.1659914893279,1.75491031350364,"hypothalamus","hatch"
"TCF7L2",3.57069964482891e-05,4.44724667965305,1.74906119781596,"hypothalamus","hatch"
"NPSR1",0.0305168459209896,1.51546035505187,1.73784249213512,"hypothalamus","hatch"
"FRMPD1",0.0489004161227163,1.31068744519068,1.71518339156417,"hypothalamus","hatch"
"MTBP",0.0425148028588614,1.37145983040625,1.70526469599964,"hypothalamus","hatch"
"SCN4B",1.26643000086657e-05,4.89741880988253,1.7015983622028,"hypothalamus","hatch"
"DRCC1",0.0360732546214634,1.44281467275297,1.69703114941527,"hypothalamus","hatch"
"GPR17",6.59129481839548e-05,4.18102926260671,1.68927978771284,"hypothalamus","hatch"
"NXPH3",0.000105846551556174,3.97532328657722,1.67466717456399,"hypothalamus","hatch"
"MSX2",0.038856486146537,1.41053647589703,1.66276505360999,"hypothalamus","hatch"
"CALB2",1.93361959598516e-05,4.71362896128416,1.6579264748261,"hypothalamus","hatch"
"PRPH2",0.0348388810383506,1.45793580219118,1.64220172191739,"hypothalamus","hatch"
"PAPPA",0.0001235983181339,3.90798743887614,1.62885386190521,"hypothalamus","hatch"
"FXYD2",0.00137487406934168,2.86173707892072,1.6071202067125,"hypothalamus","hatch"
"LOC107051305",2.50860891323439e-05,4.60056703898947,1.60298058812552,"hypothalamus","hatch"
"TPPP2",0.0293252593752265,1.53275813795987,1.60046814041317,"hypothalamus","hatch"
"CD80",0.0473713730386936,1.32448402725249,1.56945617215402,"hypothalamus","hatch"
"CYP24A1",0.0125317714733657,1.90198753341698,1.56156027796784,"hypothalamus","hatch"
"CCDC109B",2.30624796797474e-05,4.63709399915171,1.54818594756294,"hypothalamus","hatch"
"HAPLN2",4.38669904580262e-06,5.3578621598122,1.54611827550916,"hypothalamus","hatch"
"SYT2",8.40647643865267e-05,4.07538599991061,1.5145426557039,"hypothalamus","hatch"
"KCNJ15",0.0815383600029036,1.08863802784648,1.50810361552944,"hypothalamus","hatch"
"LOC107054077",0.041914129742509,1.37763954661011,1.50152914408498,"hypothalamus","hatch"
"LHX9",6.43564547357737e-05,4.19140788830046,1.48309997532271,"hypothalamus","hatch"
"GSDMA",0.00357703666080573,2.44647660877358,1.46673584472447,"hypothalamus","hatch"
"DRD3",0.00515207104404083,2.28801815694052,1.45823428923092,"hypothalamus","hatch"
"INCENP",0.000518580357009191,3.28518393763239,1.43688812109484,"hypothalamus","hatch"
"C1ORF116",0.010720599648431,1.96978092203866,1.42792656175733,"hypothalamus","hatch"
"GATM",0.000707039519429888,3.15055631096879,1.41672391622822,"hypothalamus","hatch"
"CCK",0.000268499541846951,3.57105645102033,1.41636756276928,"hypothalamus","hatch"
"BLB1",0.0111818080474393,1.95148796733163,1.41068429916783,"hypothalamus","hatch"
"SEBOX",0.00196259202137181,2.7071699710479,1.40733887417779,"hypothalamus","hatch"
"EXOSC5",0.0174342522477663,1.75859667470802,1.40340387725459,"hypothalamus","hatch"
"SOD3",0.0937379810352984,1.02808440471672,1.39923436473475,"hypothalamus","hatch"
"CD4",0.0943509087329653,1.02525391260756,1.396571382851,"hypothalamus","hatch"
"GHRH",0.00127399577158085,2.89483201343093,1.39241749435442,"hypothalamus","hatch"
"TNNC1",0.000879948302547479,3.05554284214287,1.3788982128583,"hypothalamus","hatch"
"PITX3",0.0576472120018213,1.23922169169111,1.3783818823804,"hypothalamus","hatch"
"DDX4",0.084128813147153,1.07505523787956,1.37066113901141,"hypothalamus","hatch"
"CD3E",0.0568509820177837,1.2452620291078,1.3679072498728,"hypothalamus","hatch"
"ALDH1A1",0.00280006068517702,2.55283255617495,1.35185561457199,"hypothalamus","hatch"
"SNCG",0.000115637775493278,3.9369002713795,1.34992498099238,"hypothalamus","hatch"
"WNT2",0.00919910203291202,2.03625456408755,1.34742852697753,"hypothalamus","hatch"
"FGFBP2",0.0811697908360207,1.09060557315177,1.34699593950248,"hypothalamus","hatch"
"SOX14",0.0235767167941481,1.62751667326388,1.34323978210685,"hypothalamus","hatch"
"SRGN",0.0079706259302336,2.09850757228362,1.3420550974073,"hypothalamus","hatch"
"LPAR5",0.00450415679203223,2.34638649987758,1.34007401695963,"hypothalamus","hatch"
"BCHE",0.000106621501637753,3.97215520524383,1.33685738948222,"hypothalamus","hatch"
"OTX2",0.00042535494337808,3.37124851555839,1.33685044815327,"hypothalamus","hatch"
"MATN1",0.0335934756062215,1.47374506140047,1.33575157037406,"hypothalamus","hatch"
"LOC107050548",0.000619640357497509,3.20786030416705,1.32744744999203,"hypothalamus","hatch"
"C11ORF52",0.000122628231053057,3.9114095365129,1.319640963339,"hypothalamus","hatch"
"LOC107053690",0.0323732847555047,1.48981323266987,1.31962897990533,"hypothalamus","hatch"
"LOC768665",0.039641923532691,1.4018452805398,1.31551133761326,"hypothalamus","hatch"
"ND3",0.0857643534968785,1.06669318180612,1.31268655896962,"hypothalamus","hatch"
"C7ORF72",0.0591928671906162,1.22773062311473,1.30773085047359,"hypothalamus","hatch"
"LHCGR",0.00347409353385214,2.45915849311718,1.29993786165216,"hypothalamus","hatch"
"TLR1B",0.0335680861164461,1.47407341933468,1.29800566603366,"hypothalamus","hatch"
"PTGER2",0.0238370086140273,1.62274824658007,1.29518931708246,"hypothalamus","hatch"
"AVDL",0.0835369250180668,1.07812151509273,1.29331981882561,"hypothalamus","hatch"
"SHANK3",0.000126686704319047,3.89726896162691,1.29165591821953,"hypothalamus","hatch"
"GFAP",0.000184476442117218,3.73405908593706,1.29159734912077,"hypothalamus","hatch"
"HIST1H2A4",3.45799712932665e-05,4.46117537159365,1.2850313083774,"hypothalamus","hatch"
"CYTL1",0.000986272718495789,3.00600297982438,1.2848369167505,"hypothalamus","hatch"
"GDPD2",0.0854489547422999,1.06829324543509,1.27259752036685,"hypothalamus","hatch"
"BIN2",0.0239284620496141,1.62108521383246,1.26808395312101,"hypothalamus","hatch"
"MYB",0.00099020225373128,3.00427608953559,1.26698329980663,"hypothalamus","hatch"
"AHSG",0.00636608570315994,2.19612751900454,1.26338024228371,"hypothalamus","hatch"
"TPH1",0.0279529402141371,1.55357250435656,1.25784608658907,"hypothalamus","hatch"
"CUTA",0.020924618062366,1.67934246045158,1.25709629253193,"hypothalamus","hatch"
"APOH",0.000789256426312539,3.10278187329294,1.24364067556827,"hypothalamus","hatch"
"HSPB7",0.0293158708066578,1.53289720088531,1.24361705031592,"hypothalamus","hatch"
"FAM212A",0.0391900207772699,1.40682450627308,1.24074548170824,"hypothalamus","hatch"
"LOC107052644",0.0252885020117065,1.59707689573736,1.23250115659935,"hypothalamus","hatch"
"RUNX1",0.00415500970439598,2.38142795754516,1.2321532222291,"hypothalamus","hatch"
"PLLP",0.000419504144800133,3.37726374388192,1.2278988792772,"hypothalamus","hatch"
"TPH2",0.0711977453717833,1.14753375900495,1.21651252826485,"hypothalamus","hatch"
"SIX6",0.0674257086635606,1.17117448029136,1.21363250959407,"hypothalamus","hatch"
"WNT11",0.000198740222156434,3.70171422905119,1.19729260571832,"hypothalamus","hatch"
"ANLN",1.18109923983114e-05,4.92771361000687,1.19623538293172,"hypothalamus","hatch"
"HLX",0.0426408706685551,1.3701739361886,1.18829882201223,"hypothalamus","hatch"
"SFTPC",0.0105219536742771,1.97790361463258,1.18740478077717,"hypothalamus","hatch"
"WNT7B",0.0909120099190127,1.04137874057318,1.18546744581075,"hypothalamus","hatch"
"UNC13D",0.0824362353748406,1.08388184941665,1.18538927916911,"hypothalamus","hatch"
"LOC769726",0.00021898638528306,3.65958288506965,1.1807139404396,"hypothalamus","hatch"
"PINLYP",0.00186407325630374,2.72953702428712,1.17959071588148,"hypothalamus","hatch"
"FZD10",0.00010598000226501,3.97477607553993,1.17529311432587,"hypothalamus","hatch"
"LOC101751638",0.000775026983132611,3.11068317694969,1.17408326874563,"hypothalamus","hatch"
"RBM47",0.0323845504686939,1.4896621270282,1.17406028506832,"hypothalamus","hatch"
"CD2",3.47206914888933e-05,4.45941163410556,1.1696855233278,"hypothalamus","hatch"
"CRYGS",0.0233543607946563,1.63163201478821,1.16843469740144,"hypothalamus","hatch"
"GRASP",0.00415500970439598,2.38142795754516,1.16764615030391,"hypothalamus","hatch"
"UNC5B",0.000721623933614899,3.14168907127472,1.16509702567155,"hypothalamus","hatch"
"TAGLN",0.000403233886603528,3.39444297818324,1.15545461321596,"hypothalamus","hatch"
"STK32A",0.00920222695813938,2.03610705976367,1.13859363944866,"hypothalamus","hatch"
"IRX1",0.00289003671691693,2.53909663964722,1.13789977998956,"hypothalamus","hatch"
"RLN1",0.0497643374507729,1.30308177363796,1.13537126251291,"hypothalamus","hatch"
"NKX6-2",7.73758526789142e-05,4.111394552037,1.13208540703191,"hypothalamus","hatch"
"RAX",0.0299006452970811,1.52431943890174,1.12848405231017,"hypothalamus","hatch"
"CAV1",0.000178878603447587,3.74744160443194,1.12745376081796,"hypothalamus","hatch"
"MAFA",0.0257268011575041,1.58961421013669,1.12727279359461,"hypothalamus","hatch"
"APOA1",6.54415278392599e-05,4.18414656990498,1.12458529465996,"hypothalamus","hatch"
"C9ORF58",6.3238127971272e-05,4.19902099490333,1.12397775181541,"hypothalamus","hatch"
"LOC428479",0.00300066011438872,2.52278319444688,1.11788539671306,"hypothalamus","hatch"
"LOC771308",0.0607138399305918,1.21671229870457,1.1165011955373,"hypothalamus","hatch"
"KCNK4",0.0188745076877397,1.72412436744905,1.11294455302164,"hypothalamus","hatch"
"ACE2",0.0026765505666984,2.57242454729993,1.11033096993182,"hypothalamus","hatch"
"VAMP1",8.19154118245563e-06,5.08663438101522,1.10788941770476,"hypothalamus","hatch"
"CNP",0.000624937553674837,3.20416337697491,1.10766900584996,"hypothalamus","hatch"
"NEFM",4.93194007177019e-05,4.30698220917639,1.10760266540322,"hypothalamus","hatch"
"LOC422926",0.0691205395787661,1.16039288026345,1.104368058657,"hypothalamus","hatch"
"RPRM",0.00429749578753518,2.36678454034216,1.10424412588188,"hypothalamus","hatch"
"MET",3.32724040479365e-05,4.47791581869735,1.10420976729079,"hypothalamus","hatch"
"LOC107056269",0.00013408787302358,3.87261049818937,1.0969729477689,"hypothalamus","hatch"
"IGFBP7",0.0272623371500766,1.56443691563734,1.09694823063009,"hypothalamus","hatch"
"TMEM125",0.000141923966302604,3.8479442602571,1.09661152471562,"hypothalamus","hatch"
"NINJ2",0.000306338319628392,3.51379867422755,1.09612421263627,"hypothalamus","hatch"
"IFIT5",0.0255034206800293,1.59340156533747,1.09533640307334,"hypothalamus","hatch"
"NKX2-2",0.00131374594854731,2.8814886102796,1.09531301137689,"hypothalamus","hatch"
"KYNU",0.088124531864017,1.05490317705773,1.09253098312745,"hypothalamus","hatch"
"MUC4",0.0125981025574799,1.899694860507,1.08934982153722,"hypothalamus","hatch"
"APOD",0.00293999422555133,2.53165352258569,1.08764088441284,"hypothalamus","hatch"
"CRYBB2",0.087584745693281,1.0575715266871,1.08426090161636,"hypothalamus","hatch"
"LOC107057238",0.0544561825268264,1.26395280672804,1.08292782403875,"hypothalamus","hatch"
"CST3",0.050677435713771,1.29518536860182,1.08122331227461,"hypothalamus","hatch"
"HMOX1",0.00034363187399511,3.46390655945612,1.07857023420252,"hypothalamus","hatch"
"LOC770718",0.000103395345240863,3.98549901232245,1.07519548268656,"hypothalamus","hatch"
"IFI30",0.000766293349705676,3.11560494346153,1.07357319195368,"hypothalamus","hatch"
"LOC107050676",0.0632950835500752,1.19863002252603,1.07332753492517,"hypothalamus","hatch"
"RHOU",3.19555825149174e-05,4.49545326133531,1.06175059488161,"hypothalamus","hatch"
"PDLIM4",1.90614169104847e-05,4.71984481967181,1.05985732665603,"hypothalamus","hatch"
"LOC772218",0.0237057427539195,1.62514643271477,1.05882680524874,"hypothalamus","hatch"
"TMEM88B",0.0006168352267448,3.20983083219441,1.05754184865494,"hypothalamus","hatch"
"ERMN",0.000839121231256113,3.07617529034878,1.05721499327726,"hypothalamus","hatch"
"NPY6R",0.02836926451048,1.54715192339275,1.05460691542116,"hypothalamus","hatch"
"C1QB",0.00141255262364807,2.84999536387365,1.05312281081498,"hypothalamus","hatch"
"RIPK3",0.000344833558952645,3.46239047556559,1.04914323615992,"hypothalamus","hatch"
"LOC100859848",0.000306338319628392,3.51379867422755,1.04911772010394,"hypothalamus","hatch"
"LOC100858363",0.0068500529475958,2.16430607160833,1.04771002713917,"hypothalamus","hatch"
"NT5E",9.41107364120356e-05,4.02636082823564,1.04692155887356,"hypothalamus","hatch"
"CLDN11",0.000334287377360608,3.47588002198994,1.04663416925221,"hypothalamus","hatch"
"LOC101747521",0.0323845504686939,1.4896621270282,1.0442269395374,"hypothalamus","hatch"
"ADORA3",0.0503672256745413,1.29785197027432,1.04405461927417,"hypothalamus","hatch"
"PSTK",0.00711409278254781,2.14788047501111,1.0438985507138,"hypothalamus","hatch"
"MANSC1",0.000449031924356893,3.34772278131479,1.04364911097162,"hypothalamus","hatch"
"P2RY6",0.0205911472694838,1.68631945527972,1.04159982960865,"hypothalamus","hatch"
"TK1",2.23781564270206e-05,4.65017569468662,1.04148706611247,"hypothalamus","hatch"
"SYPL2",0.0024600429221144,2.60905731538653,1.04084098535901,"hypothalamus","hatch"
"MBP",0.0024565263177046,2.60967857874159,1.03666142731891,"hypothalamus","hatch"
"CDH1",0.085858159472699,1.06621842565646,1.03627757570247,"hypothalamus","hatch"
"CASR",0.000783626946937995,3.10589063813767,1.03545619334321,"hypothalamus","hatch"
"HLA-DRA",0.0262654603956321,1.58061498223837,1.03420489129875,"hypothalamus","hatch"
"LOC100859224",0.00137487406934168,2.86173707892072,1.02573467118215,"hypothalamus","hatch"
"CCR5",0.00016532669755925,3.78165700930549,1.02468764068987,"hypothalamus","hatch"
"TXNIP",4.65732339613314e-05,4.33186360439501,1.01961351715711,"hypothalamus","hatch"
"LOC107055134",0.042017765520204,1.3765670468384,1.01914409429448,"hypothalamus","hatch"
"TINAGL1",0.00168676666806376,2.77294498959873,1.01791787927669,"hypothalamus","hatch"
"MRPS21",0.0010920049400527,2.96177539694925,1.01781099654869,"hypothalamus","hatch"
"TMEM52",0.00130578850815694,2.8841271578069,1.01726614300896,"hypothalamus","hatch"
"GNG13",0.00243875940952837,2.61283104194458,1.01447079733628,"hypothalamus","hatch"
"LOC107050516",0.00535385655315807,2.2713332691234,1.01020282500422,"hypothalamus","hatch"
"UGT8L",0.0241936699270281,1.61629824870436,1.00911368831651,"hypothalamus","hatch"
"VTN",2.23781564270206e-05,4.65017569468662,1.00783569878264,"hypothalamus","hatch"
"NDRG1",7.48932120883247e-06,5.12555754259657,1.00673656482882,"hypothalamus","hatch"
"TFAP2B",0.0719654369251346,1.14287603352287,0.99276785262506,"hypothalamus","hatch"
"TTYH2",0.000519477546468039,3.28443321934024,0.991984216980288,"hypothalamus","hatch"
"BIRC7",0.00632895170899768,2.19866821805524,0.989338098018931,"hypothalamus","hatch"
"COX14",0.00343942195079766,2.46351454134521,0.988057667710634,"hypothalamus","hatch"
"CD9",0.00575141136082027,2.2402255690489,0.984418535376587,"hypothalamus","hatch"
"S100A10",0.0014887561520221,2.82717643086015,0.98244760992799,"hypothalamus","hatch"
"TNFAIP6",0.00534172266200434,2.2723186639537,0.982330035310351,"hypothalamus","hatch"
"POU6F2",0.00467102631903801,2.33058768566003,0.981936228957486,"hypothalamus","hatch"
"RASGRP3",9.45928316378614e-05,4.02414177372589,0.981474531611812,"hypothalamus","hatch"
"SMOX",1.52969230024475e-05,4.81539591934257,0.981440616050088,"hypothalamus","hatch"
"LOC416197",0.0534175278476878,1.27231621490976,0.97529398264672,"hypothalamus","hatch"
"GH",0.0266220447376806,1.57475859107817,0.974756237930359,"hypothalamus","hatch"
"LOC428812",0.0906011871652528,1.04286611163952,0.973894159429531,"hypothalamus","hatch"
"BMP5",0.0374586507323665,1.42644787004784,0.969036461230184,"hypothalamus","hatch"
"GPX3",0.000169349154463405,3.77121696738542,0.967085201293984,"hypothalamus","hatch"
"LOC415616",0.0194974802775798,1.71002151029133,0.963610890998187,"hypothalamus","hatch"
"C18ORF42",0.00314294383973769,2.50266337918284,0.962717917039148,"hypothalamus","hatch"
"HEBP2",0.00223406419615627,2.65090435152665,0.960554995794819,"hypothalamus","hatch"
"PMP22",3.57069964482891e-05,4.44724667965305,0.956238444001268,"hypothalamus","hatch"
"BATF3",0.0337116097967404,1.47222050855441,0.95576329692758,"hypothalamus","hatch"
"MVB12A",0.000379865965144567,3.42036961619011,0.954377590445964,"hypothalamus","hatch"
"LPXN",0.0333412079466607,1.47701866980298,0.953947407306193,"hypothalamus","hatch"
"LOC417962",0.0343362728933688,1.46424684807117,0.953873028356149,"hypothalamus","hatch"
"LOC107050660",0.00109627841319896,2.96007913749308,0.952348608785408,"hypothalamus","hatch"
"STC2",0.00185058213174955,2.73269163546805,0.951934719107082,"hypothalamus","hatch"
"LOC107049015",0.056169167966321,1.25050200927878,0.950995850838397,"hypothalamus","hatch"
"LOC107053447",0.0286202708782855,1.54332626015039,0.949557539848021,"hypothalamus","hatch"
"PMP2",0.0409642131412068,1.38759538284569,0.94873367298537,"hypothalamus","hatch"
"ACPP",0.0109806176209438,1.95937323166879,0.946409107611607,"hypothalamus","hatch"
"MRPS12",0.00312415645025319,2.50526722582535,0.943845323427824,"hypothalamus","hatch"
"LOC107050880",0.0728590273235415,1.13751663093707,0.943167560524837,"hypothalamus","hatch"
"ALOX5AP",0.00650105100874686,2.1870164263724,0.94291094413878,"hypothalamus","hatch"
"DEPTOR",0.00632895170899768,2.19866821805524,0.94125313195458,"hypothalamus","hatch"
"CCDC28B",0.0274389904467477,1.56163187151748,0.939067451433117,"hypothalamus","hatch"
"NECAB2",1.36793689923651e-06,5.86393393547075,0.93693875922468,"hypothalamus","hatch"
"LOC101751307",0.00421047940224671,2.37566845288237,0.936710560888539,"hypothalamus","hatch"
"DENND2D",2.60259005937482e-05,4.58459423333988,0.935488692778704,"hypothalamus","hatch"
"BF1",0.0165271303403589,1.78180254785253,0.934969919973317,"hypothalamus","hatch"
"TOM1L1",0.000444471047020821,3.35215652384703,0.932363878431667,"hypothalamus","hatch"
"SCARA3",9.7853195786867e-05,4.00942498615378,0.931529178242862,"hypothalamus","hatch"
"FA2H",0.00123187268879486,2.9094341731869,0.931342651076357,"hypothalamus","hatch"
"RGS1",0.00504454935107525,2.29717762488455,0.931089141467986,"hypothalamus","hatch"
"UBXN2A",0.000356362134161388,3.44810844885071,0.931022509988438,"hypothalamus","hatch"
"C7H2ORF66",0.0376933383218305,1.42373539742579,0.930745133885839,"hypothalamus","hatch"
"RHOV",0.00129432806870863,2.88795563064447,0.92968252091089,"hypothalamus","hatch"
"LOC101749756",0.000122482097512704,3.91192738492906,0.927763092630039,"hypothalamus","hatch"
"LOC107051565",0.0066847808977223,2.17491282272804,0.926535703468794,"hypothalamus","hatch"
"BMPR1B",0.085874338696609,1.06613659434601,0.925303635463434,"hypothalamus","hatch"
"HMHA1",0.0368599637303501,1.43344509645597,0.924338529368501,"hypothalamus","hatch"
"CYYR1",0.000391366147559396,3.40741674271476,0.923974980388846,"hypothalamus","hatch"
"SOX10",0.00182678557141124,2.73831242726059,0.92285005716923,"hypothalamus","hatch"
"ENPP6",0.00115830436180414,2.93617730823895,0.920455198842392,"hypothalamus","hatch"
"PLP1",0.00123558567725708,2.90812713462461,0.920351876974572,"hypothalamus","hatch"
"GJB1",0.00662228397640342,2.17899219979346,0.92031277526981,"hypothalamus","hatch"
"ND1",0.00120116301026538,2.92039805033668,0.919566575731953,"hypothalamus","hatch"
"EIF4E3",0.00439373710006573,2.35716593271513,0.919271319051278,"hypothalamus","hatch"
"C5H11ORF9",0.0043077878938239,2.36574568857035,0.917826019632514,"hypothalamus","hatch"
"NME2",0.0591617793514965,1.22795877262451,0.917308384095923,"hypothalamus","hatch"
"NQO2",0.000272044911071846,3.56535939368415,0.915460485083205,"hypothalamus","hatch"
"RNF157",6.78080830671698e-05,4.16871853294371,0.915045603146904,"hypothalamus","hatch"
"ARPC1B",0.00207230161982781,2.68354703353415,0.912498079427166,"hypothalamus","hatch"
"GBE",0.0854489547422999,1.06829324543509,0.908374559301242,"hypothalamus","hatch"
"NUDT18",0.00885500819121662,2.05281103273494,0.906923472225326,"hypothalamus","hatch"
"ITGB2",0.0074525482349301,2.12769520441359,0.906372298588183,"hypothalamus","hatch"
"SLC16A1",0.00110130673887645,2.95809170332797,0.905523788904088,"hypothalamus","hatch"
"FNTB",0.000415373138664913,3.38156159183269,0.904242433314803,"hypothalamus","hatch"
"LOC396098",0.00117738403933263,2.92908185579814,0.903909794986442,"hypothalamus","hatch"
"NDUFB7",0.00106916986820726,2.9709532892119,0.903616079456118,"hypothalamus","hatch"
"CDH3",0.00456242026589099,2.34080471231873,0.90162845011344,"hypothalamus","hatch"
"KLHL6",0.000187484747874947,3.72703405691318,0.900885614386451,"hypothalamus","hatch"
"C3AR1",0.0472014890851677,1.32604430027967,0.899672228880719,"hypothalamus","hatch"
"DBNDD1",0.000112824464306156,3.94759671984578,0.895904193802049,"hypothalamus","hatch"
"FANCF",0.0607728073653232,1.21629070120234,0.892789725688411,"hypothalamus","hatch"
"BCL2A1",0.0681807014343365,1.16633853511806,0.892491457863748,"hypothalamus","hatch"
"LOC100859318",0.0018061608460405,2.74324357659321,0.89021066075755,"hypothalamus","hatch"
