"gene","pvalue","padj","logpadj","lfc","sextissue","direction","direction2"
"LRRC32",0.0109585831262937,1,0,1.22336312936142,"male_hypothalamus","NS","inc.d9"
"LOC100857497",0.0279968929128346,1,0,1.17689711863088,"male_hypothalamus","NS","inc.d9"
"ATP2B4",0.0435830593240181,1,0,1.11006316848704,"male_hypothalamus","NS","inc.d9"
"SEC24C",0.0340985163693988,1,0,1.10071200019054,"male_hypothalamus","NS","inc.d9"
"MEIOB",0.0449592830831718,1,0,1.02260600807787,"male_hypothalamus","NS","inc.d9"
"SDSL",0.0408757743675923,1,0,1.01591661202148,"male_hypothalamus","NS","inc.d9"
"GPS2",0.0399106663682417,1,0,1.00410508865819,"male_hypothalamus","NS","inc.d9"
"MIPOL1",0.0358864437055449,1,0,0.979364050524869,"male_hypothalamus","NS","inc.d9"
"ALDH1A1",0.042991432767302,1,0,0.890878798779013,"male_hypothalamus","NS","inc.d9"
"LOC107052636",0.00490136694155632,1,0,0.875566457138905,"male_hypothalamus","NS","inc.d9"
"HCRT",0.0497015151197656,1,0,0.821432047098567,"male_hypothalamus","NS","inc.d9"
"SYNE2",0.0418529297193893,1,0,0.798889441901356,"male_hypothalamus","NS","inc.d9"
"NAALAD2",0.0313983476041912,1,0,0.789894770737949,"male_hypothalamus","NS","inc.d9"
"LOC417800",0.0319747565791724,1,0,0.786072811100679,"male_hypothalamus","NS","inc.d9"
"RALGAPA1",0.0347618549636212,1,0,0.772382865280875,"male_hypothalamus","NS","inc.d9"
"SLITRK6",0.0176922454925606,1,0,0.741288987224569,"male_hypothalamus","NS","inc.d9"
"RHAG",0.0476179257341892,1,0,0.728650142097228,"male_hypothalamus","NS","inc.d9"
"SLX4IP",0.00355160948682327,1,0,0.708001189561977,"male_hypothalamus","NS","inc.d9"
"CA12",0.0301803153022442,1,0,0.706395935085116,"male_hypothalamus","NS","inc.d9"
"TTC6",0.00796000774212467,1,0,0.597347099629116,"male_hypothalamus","NS","inc.d9"
"VAMP1",0.0222332947864364,1,0,0.591484083653601,"male_hypothalamus","NS","inc.d9"
"CEP128",0.00706416225231673,1,0,0.583847209403232,"male_hypothalamus","NS","inc.d9"
"LPL",0.0149629167294007,1,0,0.558230529240411,"male_hypothalamus","NS","inc.d9"
"CNIH3",0.0227437115620897,1,0,0.539220064385428,"male_hypothalamus","NS","inc.d9"
"CERKL",0.0331684225294731,1,0,0.502532659631821,"male_hypothalamus","NS","inc.d9"
"FAM162A",0.0476487494632458,1,0,0.497085776155087,"male_hypothalamus","NS","inc.d9"
"SLC15A2",0.0264148380270726,1,0,0.418168812375278,"male_hypothalamus","NS","inc.d9"
"LOC107057516",0.0295125179437841,1,0,0.414289647943367,"male_hypothalamus","NS","inc.d9"
"MPLKIP",0.047650895876909,1,0,0.41199551739972,"male_hypothalamus","NS","inc.d9"
"IARS",0.0259709786615231,1,0,0.410008815420318,"male_hypothalamus","NS","inc.d9"
"MOCS1",0.0482201884870647,1,0,0.336678217418043,"male_hypothalamus","NS","inc.d9"
"RAI2",0.0382386250269862,1,0,-0.361209720197777,"male_hypothalamus","NS","inc.d3"
"LOC107056661",0.0364528590542381,1,0,-0.370920897029369,"male_hypothalamus","NS","inc.d3"
"GAS1",0.012833433117941,1,0,-0.377116466275546,"male_hypothalamus","NS","inc.d3"
"PLA2G6",0.011883396639546,1,0,-0.393635516758331,"male_hypothalamus","NS","inc.d3"
"LOC107050373",0.0467723703963147,1,0,-0.409726459494008,"male_hypothalamus","NS","inc.d3"
"SEMA4C",0.0372238063683324,1,0,-0.411019394570377,"male_hypothalamus","NS","inc.d3"
"SCYL1",0.0355195708494188,1,0,-0.458134829861651,"male_hypothalamus","NS","inc.d3"
"LOC101749227",0.0377469145440833,1,0,-0.463080731790505,"male_hypothalamus","NS","inc.d3"
"LOC101748079",0.00822286568486974,1,0,-0.474770935698546,"male_hypothalamus","NS","inc.d3"
"C5H11ORF96",0.0453126924388406,1,0,-0.478017451256191,"male_hypothalamus","NS","inc.d3"
"RBM14",0.0305937278549803,1,0,-0.492150124414223,"male_hypothalamus","NS","inc.d3"
"SLIT3",0.0414750166605703,1,0,-0.500534727601444,"male_hypothalamus","NS","inc.d3"
"TAF1A",0.0405351773079997,1,0,-0.502120416033311,"male_hypothalamus","NS","inc.d3"
"COL1A2",0.0356792283921322,1,0,-0.514338245253789,"male_hypothalamus","NS","inc.d3"
"TFPI2",0.00895537486513307,1,0,-0.516074582436541,"male_hypothalamus","NS","inc.d3"
"ECE2",0.0227917636916581,1,0,-0.524669584165643,"male_hypothalamus","NS","inc.d3"
"VNN1",0.0307213879531061,1,0,-0.547897359146399,"male_hypothalamus","NS","inc.d3"
"FZD4",0.00893380743835091,1,0,-0.548215498631936,"male_hypothalamus","NS","inc.d3"
"FIBIN",0.0418970258822267,1,0,-0.577904833479342,"male_hypothalamus","NS","inc.d3"
"FBLN5",0.0192088617842534,1,0,-0.593277062972064,"male_hypothalamus","NS","inc.d3"
"TMUB1",0.0120360850290233,1,0,-0.594398655152369,"male_hypothalamus","NS","inc.d3"
"EGR1",0.0279475131710099,1,0,-0.607175389401344,"male_hypothalamus","NS","inc.d3"
"LOC107049717",0.0269029653017697,1,0,-0.6133583744006,"male_hypothalamus","NS","inc.d3"
"BZFP3",0.0281424828059011,1,0,-0.615438149909938,"male_hypothalamus","NS","inc.d3"
"LOC100857380",0.0415432406037947,1,0,-0.629321169321252,"male_hypothalamus","NS","inc.d3"
"SERPINF1",0.027744926971585,1,0,-0.729347908180464,"male_hypothalamus","NS","inc.d3"
"ITIH2",0.0346463831433273,1,0,-0.738541265793666,"male_hypothalamus","NS","inc.d3"
"THAP7",0.00620745490082741,1,0,-0.746467673607236,"male_hypothalamus","NS","inc.d3"
"ADAM33",0.0210974884238906,1,0,-0.755617920890829,"male_hypothalamus","NS","inc.d3"
"RGS11",0.0107766121436208,1,0,-0.756134405058206,"male_hypothalamus","NS","inc.d3"
"SLC38A4",0.0417786630667994,1,0,-0.774150504603003,"male_hypothalamus","NS","inc.d3"
"GPKOW",0.0436034877296882,1,0,-0.780420209565703,"male_hypothalamus","NS","inc.d3"
"ALG13",0.030491223551253,1,0,-0.795538119746374,"male_hypothalamus","NS","inc.d3"
"PTGDS",0.0161698671309772,1,0,-0.811718262365046,"male_hypothalamus","NS","inc.d3"
"HARS2",0.0450129861677993,1,0,-0.816530628560887,"male_hypothalamus","NS","inc.d3"
"LOC107049412",0.0179812455780748,1,0,-0.831428843150669,"male_hypothalamus","NS","inc.d3"
"RNF207",0.0400345493440676,1,0,-0.898312141713558,"male_hypothalamus","NS","inc.d3"
"GP5",0.0273528435401023,1,0,-0.929755978195938,"male_hypothalamus","NS","inc.d3"
"KBP",0.00670905827525513,1,0,-0.947066704343741,"male_hypothalamus","NS","inc.d3"
"AVP",0.0350944588701345,1,0,-0.957273831914395,"male_hypothalamus","NS","inc.d3"
"COL1A1",0.00345579862435892,1,0,-0.977281166217418,"male_hypothalamus","NS","inc.d3"
"FBLIM1",0.00150441689286169,1,0,-0.978151676449963,"male_hypothalamus","NS","inc.d3"
"OSR1",0.0126525076811256,1,0,-0.98202697930411,"male_hypothalamus","NS","inc.d3"
"PCDHA11",0.0484468657659358,1,0,-1.00248482480437,"male_hypothalamus","NS","inc.d3"
"LOC101750925",0.00133339605859774,1,0,-1.02323778885123,"male_hypothalamus","NS","inc.d3"
"CHRNA9",0.0466791897834271,1,0,-1.05997377212823,"male_hypothalamus","NS","inc.d3"
"LOC421584",0.00288223484689663,1,0,-1.11827247360877,"male_hypothalamus","NS","inc.d3"
"KPNA7",0.044539875716729,1,0,-1.3886241658117,"male_hypothalamus","NS","inc.d3"
"LOC107057578",0.0198455867589734,1,0,-1.46710715260291,"male_hypothalamus","NS","inc.d3"
"GPR20",0.00260644861089268,1,0,-1.47475029091532,"male_hypothalamus","NS","inc.d3"
"GFPT2",0.0458014891149167,1,0,-1.59326658296111,"male_hypothalamus","NS","inc.d3"
"CENPA",0.0384035947526701,1,0,-1.64093280501133,"male_hypothalamus","NS","inc.d3"
"UBAP1L",0.00172800140191431,1,0,-1.86700778660919,"male_hypothalamus","NS","inc.d3"
"NLRC5",0.0494562600617932,1,0,-1.92870498203213,"male_hypothalamus","NS","inc.d3"
"BPIFCB",0.0128554769240542,1,0,-1.99649607064288,"male_hypothalamus","NS","inc.d3"
"ATP6",0.015924116520484,1,0,-2.1054883374272,"male_hypothalamus","NS","inc.d3"
"TECTB",0.0349455517945418,1,0,-2.16414799004608,"male_hypothalamus","NS","inc.d3"
"PABPN1",0.0474119078336761,1,0,-2.22519386562887,"male_hypothalamus","NS","inc.d3"
"ALPI",0.0112078562659501,1,0,-2.24260270320733,"male_hypothalamus","NS","inc.d3"
"IGJ",0.000321816753502267,1,0,-3.08239818022089,"male_hypothalamus","NS","inc.d3"
"CENPP",0.0430529972194785,1,0,-3.28146402907172,"male_hypothalamus","NS","inc.d3"
"IGLL1",4.57133215628214e-05,0.621472606646556,0.206578009491253,-4.20232683694616,"male_hypothalamus","NS","inc.d3"
